time,u_input,CA_concentration,v_input
33.400000000000205,1.4989144396552436,0.9816749206874908,-0.00247602591496846
33.500000000000206,1.4986668370637468,0.9816729297849385,-0.002600379865163348
33.60000000000021,1.4984067990772305,0.9816707890797672,-0.0027246688059970373
33.70000000000021,1.4981343321966307,0.9816684985446387,-0.0028488896302524924
33.80000000000021,1.4978494432336054,0.9816660581486326,-0.00297303923241557
33.90000000000021,1.4975521393103637,0.9816634678572472,-0.003097114508752684
34.00000000000021,1.4972424278594885,0.9816607276324028,-0.003221112357388386
34.100000000000215,1.4969203166237495,0.9816578374324421,-0.003345029678382914
34.200000000000216,1.4965858136559111,0.9816547972121324,-0.003468863373809709
34.30000000000022,1.4962389273185304,0.9816516069226668,-0.0035926103478328276
34.40000000000022,1.4958796662837468,0.9816482665116656,-0.0037162675067843654
34.50000000000022,1.4955080395330682,0.981644775923177,-0.0038398317592417894
34.60000000000022,1.495124056357144,0.9816411350976799,-0.003963300016105218
34.70000000000022,1.4947277263555334,0.9816373439720842,-0.004086669190674671
34.800000000000225,1.494319059436466,0.9816334024797306,-0.004209936198727205
34.900000000000226,1.4938980658165932,0.9816293105503939,-0.004333097958594037
35.00000000000023,1.4934647560207337,0.9816250681102825,-0.004456151391237587
35.10000000000023,1.4930191408816098,0.9816206750820402,-0.004579093420328441
35.20000000000023,1.4925612315395769,0.9816161313847456,-0.004701920972322287
35.30000000000023,1.4920910394423448,0.9816114369339144,-0.004824630976536716
35.40000000000023,1.4916085763446911,0.9816065916414989,-0.004947220365228014
35.500000000000234,1.4911138543081681,0.9816015954158909,-0.00506968607366785
35.600000000000236,1.4906068857008015,0.9815964481619188,-0.005192025040219883
35.70000000000024,1.4900876831967793,0.9815911497808513,-0.0053142342064163356
35.80000000000024,1.4895562597761378,0.9815857001703959,-0.005436310517034409
35.90000000000024,1.4890126287244345,0.9815800992246995,-0.005558250920172698
36.00000000000024,1.4884568036324173,0.9815743468343495,-0.005680052367327475
36.10000000000024,1.4878887983956843,0.9815684428863747,-0.005801711813468899
36.200000000000244,1.4873086272143372,0.981562387264243,-0.005923226217117165
36.300000000000246,1.4867163045926255,0.9815561798478641,-0.006044592540418502
36.40000000000025,1.4861118453385838,0.9815498205135879,-0.006165807749221153
36.50000000000025,1.4854952645636614,0.9815433091342055,-0.006286868813151207
36.60000000000025,1.4848665776823464,0.9815366455789498,-0.006407772705688368
36.70000000000025,1.4842258004117777,0.9815298297134935,-0.006528516404241631
36.80000000000025,1.4835729487713534,0.98152286139995,-0.006649096890224815
36.900000000000254,1.4829080390823308,0.9815157404968743,-0.006769511149132049
37.000000000000256,1.4822310879674176,0.9815084668592612,-0.006889756170613133
37.10000000000026,1.4815421123503563,0.9815010403385457,-0.007009828948548788
37.20000000000026,1.4808411294555017,0.9814934607826025,-0.00712972648112583
37.30000000000026,1.480128156807389,0.9814857280357459,-0.007249445770912183
37.40000000000026,1.4794032122302978,0.9814778419387296,-0.007368983824931838
37.50000000000026,1.4786663138478044,0.9814698023287451,-0.007488337654739672
37.600000000000264,1.4779174800823307,0.9814616090394231,-0.0076075042764961465
37.700000000000266,1.4771567296546813,0.981453261900831,-0.007726480711041941
37.80000000000027,1.4763840815835767,0.9814447607394735,-0.00784526398397238
37.90000000000027,1.4755995551851795,0.9814361053782922,-0.007963851125711822
38.00000000000027,1.4748031700726083,0.9814272956366636,-0.008082239171587909
38.10000000000027,1.4739949461554498,0.9814183313303998,-0.008200425161905651
38.20000000000027,1.4731749036392592,0.9814092122717473,-0.008318406142021454
38.300000000000274,1.4723430630250571,0.9813999382693858,-0.008436179162416957
38.400000000000276,1.4714994451088155,0.9813905091284276,-0.008553741278772784
38.50000000000028,1.470644070980938,0.9813809246504172,-0.008671089552042146
38.60000000000028,1.4697769620257337,0.98137118463333,-0.008788221048524324
38.70000000000028,1.4688981399208811,0.9813612888715721,-0.008905132839938013
38.80000000000028,1.468007626636887,0.9813512371559784,-0.00902182200349451
38.90000000000028,1.4671054444365375,0.9813410292738121,-0.009138285621970808
39.000000000000284,1.4661916158743402,0.9813306650087636,-0.009254520783782508
39.100000000000286,1.465266163795962,0.9813201441409498,-0.009370524583056613
39.20000000000029,1.4643291113376566,0.9813094664469127,-0.009486294119704197
39.30000000000029,1.4633804819256861,0.9812986316996191,-0.009601826499492865
39.40000000000029,1.4624202992757371,0.981287639668458,-0.009717118834119139
39.50000000000029,1.4614485873923253,0.9812764901192413,-0.00983216824128066
39.60000000000029,1.4604653705681974,0.9812651828142015,-0.009946971844748236
39.700000000000294,1.4594706733837224,0.9812537175119909,-0.010061526774437769
39.800000000000296,1.4584645207062785,0.9812420939676808,-0.010175830166481978
39.9000000000003,1.4574469376896304,0.9812303119327602,-0.010289879163302018
